"from","to","database","source"
"SOSTDC1","LRP5","omnipath","omnipath"
"SPAG11B","GPR55","omnipath","omnipath"
"SPARC","ENG","omnipath","omnipath"
"SPARC","FGFR1","omnipath","omnipath"
"SPINK1","NRSN1","omnipath","omnipath"
"SPINK1","EGFR","omnipath","omnipath"
"SPINT1","ST14","omnipath","omnipath"
"SPN","SIGLEC1","omnipath","omnipath"
"SPON1","APP","omnipath","omnipath"
"SPON1","LRP8","omnipath","omnipath"
"SPON2","ITGB2","omnipath","omnipath"
"SPON2","ITGAM","omnipath","omnipath"
"SPON2","ITGA4","omnipath","omnipath"
"SPON2","ITGA5","omnipath","omnipath"
"SPON2","ITGB1","omnipath","omnipath"
"SPP1","CD44","omnipath","omnipath"
"SPP1","S1PR1","omnipath","omnipath"
"SPP1","ITGA9","omnipath","omnipath"
"SPP1","ITGB1","omnipath","omnipath"
"SPP1","ITGAV","omnipath","omnipath"
"SPP1","ITGB3","omnipath","omnipath"
"SPP1","ITGB5","omnipath","omnipath"
"SPP1","ITGA4","omnipath","omnipath"
"SPP1","ITGA8","omnipath","omnipath"
"SPP1","ITGA5","omnipath","omnipath"
"SPP1","ITGB6","omnipath","omnipath"
"SPX","GALR2","omnipath","omnipath"
"SPX","GALR3","omnipath","omnipath"
"SST","SSTR1","omnipath","omnipath"
"SST","SSTR2","omnipath","omnipath"
"SST","SSTR3","omnipath","omnipath"
"SST","SSTR4","omnipath","omnipath"
"SST","SSTR5","omnipath","omnipath"
"ST14","PLAU","omnipath","omnipath"
"ST14","BTN3A1","omnipath","omnipath"
"ST6GAL1","CD22","omnipath","omnipath"
"ST6GAL1","EGFR","omnipath","omnipath"
"STX1A","CACNA1D","omnipath","omnipath"
"STX1A","CACNA1B","omnipath","omnipath"
"SYT1","CACNA1C","omnipath","omnipath"
"SYT1","CACNA1E","omnipath","omnipath"
"SYT1","STX3","omnipath","omnipath"
"SYT1","SV2B","omnipath","omnipath"
"SYT1","STX1A","omnipath","omnipath"
"TAC1","TACR1","omnipath","omnipath"
"TAC1","TACR2","omnipath","omnipath"
"TAC1","TACR3","omnipath","omnipath"
"TAC3","TACR1","omnipath","omnipath"
"TAC3","TACR2","omnipath","omnipath"
"TAC3","TACR3","omnipath","omnipath"
"TAC4","TACR2","omnipath","omnipath"
"TAC4","TACR3","omnipath","omnipath"
"TAC4","TACR1","omnipath","omnipath"
"TAFA4","FPR1","omnipath","omnipath"
"TARM1","ROBO4","omnipath","omnipath"
"TARM1","OSCAR","omnipath","omnipath"
"TCN1","CD320","omnipath","omnipath"
"TCN2","LRP2","omnipath","omnipath"
"TCN2","CNR1","omnipath","omnipath"
"TCTN1","TMEM67","omnipath","omnipath"
"TCTN1","TMEM216","omnipath","omnipath"
"TCTN1","TCTN3","omnipath","omnipath"
"TCTN1","TCTN2","omnipath","omnipath"
"TCTN3","FCRL1","omnipath","omnipath"
"TDGF1","LRP5","omnipath","omnipath"
"TDGF1","LRP6","omnipath","omnipath"
"TDGF1","ACVR2A","omnipath","omnipath"
"TDGF1","ACVR1B","omnipath","omnipath"
"TDGF1","ACVR2B","omnipath","omnipath"
"TDGF1","ACVR1C","omnipath","omnipath"
"TDGF1","GPC1","omnipath","omnipath"
"TDGF1P3","ACVR2A","nichenet_verschueren","nichenet_verschueren"
"TECTB","CEACAM8","nichenet_verschueren","nichenet_verschueren"
"TEX101","SIGLEC8","nichenet_verschueren","nichenet_verschueren"
"TF","TFR2","omnipath","omnipath"
"TF","TFRC","omnipath","omnipath"
"TFF1","MUC5AC","omnipath","omnipath"
"TFF1","FCRL4","omnipath","omnipath"
"TFF2","CXCR4","omnipath","omnipath"
"TFPI","VLDLR","omnipath","omnipath"
"TFPI","LRP1","omnipath","omnipath"
"TFPI","SDC4","omnipath","omnipath"
"TFPI","F3","omnipath","omnipath"
"TFPI","F10","omnipath","omnipath"
"TG","TPO","omnipath","omnipath"
"TG","ASGR1","omnipath","omnipath"
"TG","LRP2","omnipath","omnipath"
"TGFA","EGFR","omnipath","omnipath"
"TGFA","ADAM17","omnipath","omnipath"
"TGFA","ERBB4","omnipath","omnipath"
"TGFA","ERBB3","omnipath","omnipath"
"TGFA","ERBB2","omnipath","omnipath"
"TGFA","PTPRD","omnipath","omnipath"
"TGFB1","APP","omnipath","omnipath"
"TGFB1","TGFBR2","omnipath","omnipath"
"TGFB1","TGFBR3","omnipath","omnipath"
"TGFB1","TGFBR1","omnipath","omnipath"
"TGFB1","ITGB8","omnipath","omnipath"
"TGFB1","ITGB6","omnipath","omnipath"
"TGFB1","ENG","omnipath","omnipath"
"TGFB1","ITGB3","omnipath","omnipath"
"TGFB1","ACVRL1","omnipath","omnipath"
"TGFB1","ITGAV","omnipath","omnipath"
"TGFB1","ITGB1","omnipath","omnipath"
"TGFB1","SDC2","omnipath","omnipath"
"TGFB1","PDGFRA","omnipath","omnipath"
"TGFB2","TGFBR2","omnipath","omnipath"
"TGFB2","TGFBR1","omnipath","omnipath"
"TGFB2","TGFBR3","omnipath","omnipath"
"TGFB2","ENG","omnipath","omnipath"
"TGFB2","ACVR1","omnipath","omnipath"
"TGFB2","ACVR1B","omnipath","omnipath"
"TGFB2","ACVR1C","omnipath","omnipath"
"TGFB3","TGFBR2","omnipath","omnipath"
"TGFB3","TGFBR1","omnipath","omnipath"
"TGFB3","TGFBR3","omnipath","omnipath"
"TGFB3","ENG","omnipath","omnipath"
"TGFB3","ITGB3","omnipath","omnipath"
"TGFB3","ACVRL1","omnipath","omnipath"
"TGFB3","ITGB6","omnipath","omnipath"
"TGFB3","ACVR1C","omnipath","omnipath"
"TGFBI","ITGA7","omnipath","omnipath"
"TGFBI","ITGA1","omnipath","omnipath"
"TGFBI","ITGA3","omnipath","omnipath"
"TGFBI","ITGB1","omnipath","omnipath"
"TGFBI","ITGA4","omnipath","omnipath"
"TGFBI","ITGA5","omnipath","omnipath"
"TGFBI","ITGA6","omnipath","omnipath"
"TGFBI","ITGB4","omnipath","omnipath"
"TGFBI","ITGAV","omnipath","omnipath"
"TGFBI","ITGB3","omnipath","omnipath"
"TGFBI","ITGB5","omnipath","omnipath"
"TGM2","TRPV5","omnipath","omnipath"
"TGM2","ITGA4","omnipath","omnipath"
"TGM2","ITGB1","omnipath","omnipath"
"TGM2","ITGB3","omnipath","omnipath"
"TGM2","SDC4","omnipath","omnipath"
"TGM2","TBXA2R","omnipath","omnipath"
"TGM2","ADGRG1","omnipath","omnipath"
"TGM2","ITGA9","omnipath","omnipath"
"TGOLN2","BTN3A1","omnipath","omnipath"
"THBS1","ITGA4","omnipath","omnipath"
"THBS1","CD47","omnipath","omnipath"
"THBS1","SDC1","omnipath","omnipath"
"THBS1","ITGB1","omnipath","omnipath"
"THBS1","LRP5","omnipath","omnipath"
"THBS1","ITGA2B","omnipath","omnipath"
"THBS1","ITGB3","omnipath","omnipath"
"THBS1","SDC4","omnipath","omnipath"
"THBS1","ITGA6","omnipath","omnipath"
"THBS1","TNFRSF11B","omnipath","omnipath"
"THBS1","CD36","omnipath","omnipath"
"THBS1","ITGA3","omnipath","omnipath"
"THBS1","LRP1","omnipath","omnipath"
"THBS2","CD47","omnipath","omnipath"
"THBS2","ITGA4","omnipath","omnipath"
"THBS2","ITGB1","omnipath","omnipath"
"THBS2","ITGB3","omnipath","omnipath"
"THBS2","NOTCH4","omnipath","omnipath"
"THBS2","ITGA6","omnipath","omnipath"
"THBS2","CD36","omnipath","omnipath"
"THBS2","NOTCH3","omnipath","omnipath"
"THBS2","SDC1","omnipath","omnipath"
"THBS2","LRP4","omnipath","omnipath"
"THBS2","LRP2","omnipath","omnipath"
"THBS2","ITGA3","omnipath","omnipath"
"THBS4","SDC1","omnipath","omnipath"
"THBS4","SDC4","omnipath","omnipath"
"THBS4","CD36","omnipath","omnipath"
"THBS4","CD47","omnipath","omnipath"
"THBS4","ITGA3","omnipath","omnipath"
"THBS4","ITGB1","omnipath","omnipath"
"THBS4","ITGAV","omnipath","omnipath"
"THBS4","ITGB3","omnipath","omnipath"
"THPO","MPL","omnipath","omnipath"
"THY1","CNTN1","omnipath","omnipath"
"THY1","ITGAM","omnipath","omnipath"
"THY1","ITGAX","omnipath","omnipath"
"THY1","ITGB2","omnipath","omnipath"
"THY1","ITGAV","omnipath","omnipath"
"THY1","ITGB3","omnipath","omnipath"
"TIGIT","RECK","nichenet_verschueren","nichenet_verschueren"
"TIGIT","NECTIN3","nichenet_verschueren","nichenet_verschueren"
"TIGIT","NECTIN4","nichenet_verschueren","nichenet_verschueren"
"TIGIT","SIRPA","nichenet_verschueren","nichenet_verschueren"
"TIGIT","PVR","omnipath","omnipath"
"TIGIT","NECTIN2","omnipath","omnipath"
"TIMD4","SIGLEC7","nichenet_verschueren","nichenet_verschueren"
"TIMD4","HAVCR1","omnipath","omnipath"
"TIMP1","FGFR2","omnipath","omnipath"
"TIMP1","CD63","omnipath","omnipath"
"TIMP1","MMP1","omnipath","omnipath"
"TIMP1","MMP9","omnipath","omnipath"
"TIMP1","MMP2","omnipath","omnipath"
"TIMP2","LRP2","omnipath","omnipath"
"TIMP2","CD44","omnipath","omnipath"
"TIMP2","ITGB1","omnipath","omnipath"
"TIMP2","ITGA3","omnipath","omnipath"
"TIMP2","MMP2","omnipath","omnipath"
"TIMP3","MMP14","omnipath","omnipath"
"TIMP3","CD44","omnipath","omnipath"
"TIMP3","MET","omnipath","omnipath"
"TIMP3","AGTR2","omnipath","omnipath"
"TIMP3","KDR","omnipath","omnipath"
"TIMP3","ADAM17","omnipath","omnipath"
"TIMP3","DDR1","omnipath","omnipath"
"TIMP3","MMP2","omnipath","omnipath"
"TIMP3","ADAMTS4","omnipath","omnipath"
"TIMP3","MMP9","omnipath","omnipath"
"TMEM190","IGSF11","nichenet_verschueren","nichenet_verschueren"
"TMPRSS6","HJV","omnipath","omnipath"
"TNC","ITGB3","nichenet_verschueren","nichenet_verschueren"
"TNC","ITGB6","nichenet_verschueren","nichenet_verschueren"
"TNC","SDC1","nichenet_verschueren","nichenet_verschueren"
"TNC","ITGA5","omnipath","omnipath"
"TNC","EGFR","omnipath","omnipath"
"TNC","PTPRB","omnipath","omnipath"
"TNC","ITGA7","omnipath","omnipath"
"TNC","ITGB1","omnipath","omnipath"
"TNC","CNTN1","omnipath","omnipath"
"TNC","ITGAV","omnipath","omnipath"
"TNC","PTPRZ1","omnipath","omnipath"
"TNC","ITGA8","omnipath","omnipath"
"TNC","ITGA9","omnipath","omnipath"
"TNF","LTBR","nichenet_verschueren","nichenet_verschueren"
"TNF","TNFRSF1B","omnipath","omnipath"
"TNF","TNFRSF1A","omnipath","omnipath"
"TNF","TNFRSF21","omnipath","omnipath"
"TNF","TRAF2","omnipath","omnipath"
"TNFRSF14","FCAR","nichenet_verschueren","nichenet_verschueren"
"TNFRSF14","BTLA","omnipath","omnipath"
"TNFRSF14","CD160","omnipath","omnipath"
"TNFRSF14","LRFN5","omnipath","omnipath"
"TNFRSF14","TRAF2","omnipath","omnipath"
"TNFSF10","TNFRSF10C","omnipath","omnipath"
"TNFSF10","TNFRSF10D","omnipath","omnipath"
"TNFSF10","TNFRSF10B","omnipath","omnipath"
"TNFSF10","TNFRSF10A","omnipath","omnipath"
"TNFSF10","TNFRSF11B","omnipath","omnipath"
"TNFSF11","TNFRSF11A","omnipath","omnipath"
"TNFSF11","TNFRSF11B","omnipath","omnipath"
"TNFSF12","TNFRSF12A","omnipath","omnipath"
"TNFSF12","TNFRSF25","omnipath","omnipath"
"TNFSF12","TNFRSF8","omnipath","omnipath"
"TNFSF12","CD163","omnipath","omnipath"
"TNFSF13","TNFRSF17","omnipath","omnipath"
"TNFSF13","TNFRSF13B","omnipath","omnipath"
"TNFSF13","TNFRSF14","omnipath","omnipath"
"TNFSF13","FAS","omnipath","omnipath"
"TNFSF13","TNFRSF1A","omnipath","omnipath"
"TNFSF13","TNFRSF11B","omnipath","omnipath"
"TNFSF13","SDC2","omnipath","omnipath"
"TNFSF13B","TNFRSF13C","omnipath","omnipath"
"TNFSF13B","TNFRSF17","omnipath","omnipath"
"TNFSF13B","TNFRSF13B","omnipath","omnipath"
"TNFSF14","LTBR","omnipath","omnipath"
"TNFSF14","TNFRSF14","omnipath","omnipath"
"TNFSF14","TNFRSF6B","omnipath","omnipath"
"TNFSF15","TNFRSF25","omnipath","omnipath"
"TNFSF15","TNFRSF6B","omnipath","omnipath"
"TNFSF18","TNFRSF18","omnipath","omnipath"
"TNFSF4","TNFRSF4","omnipath","omnipath"
"TNFSF4","TRAF2","omnipath","omnipath"
"TNFSF8","TNFRSF8","omnipath","omnipath"
"TNFSF9","TNFRSF9","omnipath","omnipath"
"TNFSF9","PVR","omnipath","omnipath"
"TNFSF9","TRAF2","omnipath","omnipath"
"TNFSF9","FCRL1","omnipath","omnipath"
"TNN","SDC1","omnipath","omnipath"
"TNN","SDC4","omnipath","omnipath"
"TNN","ITGA8","omnipath","omnipath"
"TNN","ITGB1","omnipath","omnipath"
"TNN","ITGA9","omnipath","omnipath"
"TNN","ITGAV","omnipath","omnipath"
"TNN","ITGB3","omnipath","omnipath"
"TNN","ITGA2B","omnipath","omnipath"
"TNN","ITGB6","omnipath","omnipath"
"TNR","SDC1","omnipath","omnipath"
"TNR","SDC4","omnipath","omnipath"
"TNR","ITGA8","omnipath","omnipath"
"TNR","ITGB1","omnipath","omnipath"
"TNR","ITGA9","omnipath","omnipath"
"TNR","ITGAV","omnipath","omnipath"
"TNR","ITGB3","omnipath","omnipath"
"TNR","ITGA2B","omnipath","omnipath"
"TNR","ITGB6","omnipath","omnipath"
"TNXB","SDC1","omnipath","omnipath"
"TNXB","SDC4","omnipath","omnipath"
"TNXB","ITGA8","omnipath","omnipath"
"TNXB","ITGB1","omnipath","omnipath"
"TNXB","ITGA9","omnipath","omnipath"
"TNXB","ITGAV","omnipath","omnipath"
"TNXB","ITGB3","omnipath","omnipath"
"TNXB","ITGA2B","omnipath","omnipath"
"TNXB","ITGB6","omnipath","omnipath"
"TPH1","HTR1A","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR1B","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR1D","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR1F","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR2A","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR2B","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR2C","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR4","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR5A","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR6","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR7","nichenet_verschueren","nichenet_verschueren"
"TPH1","HTR1E","nichenet_verschueren","nichenet_verschueren"
"TPO","MPL","omnipath","omnipath"
"TPSAB1","F2RL1","omnipath","omnipath"
"TPSB2","F2RL1","omnipath","omnipath"
"TPSG1","SIRPA","omnipath","omnipath"
"TRAF2","TNFRSF1B","omnipath","omnipath"
"TRAF2","MAP4K2","omnipath","omnipath"
"TREML1","KIR3DL1","nichenet_verschueren","nichenet_verschueren"
"TREML4","SIGLEC8","omnipath","omnipath"
"TRH","TRHR","omnipath","omnipath"
"TSHB","TSHR","omnipath","omnipath"
"TSHB","PTH1R","omnipath","omnipath"
"TSHB","ADCYAP1R1","omnipath","omnipath"
"TSHB","VIPR1","omnipath","omnipath"
"TSHB","GPR20","omnipath","omnipath"
"TSHB","ADRB2","omnipath","omnipath"
"TSHB","ADRB3","omnipath","omnipath"
"TSHB","GPR84","omnipath","omnipath"
"TSHB","RAMP3","omnipath","omnipath"
"TSHB","RAMP2","omnipath","omnipath"
"TSLP","CRLF2","omnipath","omnipath"
"TSLP","IL7R","omnipath","omnipath"
"TSPAN3","ADAM10","omnipath","omnipath"
"TSPAN3","CLDN11","omnipath","omnipath"
"TSPAN33","ADAM10","omnipath","omnipath"
"TSPAN33","CLDN11","omnipath","omnipath"
"TSPAN5","TSPAN13","omnipath","omnipath"
"TTR","NGFR","omnipath","omnipath"
"TTR","APOA1","omnipath","omnipath"
"TYROBP","TREM1","omnipath","omnipath"
"TYROBP","KLRD1","omnipath","omnipath"
"UCN","LINC02210-CRHR1","nichenet_verschueren","nichenet_verschueren"
"UCN","CRHR1","omnipath","omnipath"
"UCN","CRHR2","omnipath","omnipath"
"UCN2","LINC02210-CRHR1","nichenet_verschueren","nichenet_verschueren"
"UCN2","CRHR1","omnipath","omnipath"
"UCN2","CRHR2","omnipath","omnipath"
"UCN2","IL10RB","omnipath","omnipath"
"UCN3","CRHR2","omnipath","omnipath"
"UCN3","CRHR1","omnipath","omnipath"
"UCN3","IL10RB","omnipath","omnipath"
"ULBP2","KLRK1","omnipath","omnipath"
"ULBP2","HCST","omnipath","omnipath"
"ULBP3","F3","nichenet_verschueren","nichenet_verschueren"
"ULBP3","F11R","nichenet_verschueren","nichenet_verschueren"
"ULBP3","KLRK1","omnipath","omnipath"
"ULBP3","HCST","omnipath","omnipath"
"UTS2","UTS2R","omnipath","omnipath"
"UTS2B","UTS2R","omnipath","omnipath"
"UTS2B","SSTR5","omnipath","omnipath"
"UXS1","CEACAM6","nichenet_verschueren","nichenet_verschueren"
"VCAM1","ITGA4","omnipath","omnipath"
"VCAM1","ITGB1","omnipath","omnipath"
"VCAM1","ITGB2","omnipath","omnipath"
"VCAM1","EZR","omnipath","omnipath"
"VCAM1","MSN","omnipath","omnipath"
"VCAM1","ITGAD","omnipath","omnipath"
"VCAM1","ITGA9","omnipath","omnipath"
"VCAM1","ITGB7","omnipath","omnipath"
"VCAN","CD44","omnipath","omnipath"
"VCAN","ITGA4","omnipath","omnipath"
"VCAN","EGFR","omnipath","omnipath"
"VCAN","ITGB1","omnipath","omnipath"
"VCAN","SELL","omnipath","omnipath"
"VCAN","TLR2","omnipath","omnipath"
"VCAN","SELP","omnipath","omnipath"
"VCAN","SELPLG","omnipath","omnipath"
"VEGFA","FLT1","omnipath","omnipath"
"VEGFA","KDR","omnipath","omnipath"
"VEGFA","NRP1","omnipath","omnipath"
"VEGFA","NRP2","omnipath","omnipath"
"VEGFA","GPC1","omnipath","omnipath"
"VEGFB","FLT1","omnipath","omnipath"
"VEGFB","NRP1","omnipath","omnipath"
"VEGFB","RET","omnipath","omnipath"
"VEGFB","KDR","omnipath","omnipath"
"VEGFC","FLT4","omnipath","omnipath"
"VEGFC","KDR","omnipath","omnipath"
"VEGFC","NRP2","omnipath","omnipath"
"VEGFC","VIPR2","omnipath","omnipath"
"VEGFD","FLT4","omnipath","omnipath"
"VEGFD","KDR","omnipath","omnipath"
"VEGFD","ITGA4","omnipath","omnipath"
"VEGFD","ITGB1","omnipath","omnipath"
"VEGFD","NRP2","omnipath","omnipath"
"VEGFD","ITGA9","omnipath","omnipath"
"VEGFD","FLT1","omnipath","omnipath"
"VEGFD","ITGA1","omnipath","omnipath"
"VEGFD","ITGA5","omnipath","omnipath"
"VEGFD","ITGA2","omnipath","omnipath"
"VGF","NTRK1","omnipath","omnipath"
"VIP","ADCYAP1R1","omnipath","omnipath"
"VIP","SCTR","omnipath","omnipath"
"VIP","VIPR1","omnipath","omnipath"
"VIP","VIPR2","omnipath","omnipath"
"VSIG10","IL6ST","nichenet_verschueren","nichenet_verschueren"
"VSIG4","KIR2DL5A","omnipath","omnipath"
"VSIR","VSIG8","nichenet_verschueren","nichenet_verschueren"
"VSIR","IGSF11","nichenet_verschueren","nichenet_verschueren"
"VSTM1","ADGRG3","omnipath","omnipath"
"VSTM1","LAMP1","omnipath","omnipath"
"VSTM4","MOG","nichenet_verschueren","nichenet_verschueren"
"VTCN1","BTLA","omnipath","omnipath"
"VTN","ITGB5","nichenet_verschueren","nichenet_verschueren"
"VTN","ITGAV","omnipath","omnipath"
"VTN","ITGA5","omnipath","omnipath"
"VTN","ITGA8","omnipath","omnipath"
"VTN","KDR","omnipath","omnipath"
"VTN","PLAUR","omnipath","omnipath"
"VTN","ITGB3","omnipath","omnipath"
"VTN","ITGB6","omnipath","omnipath"
"VTN","TNFRSF11B","omnipath","omnipath"
"VTN","PVR","omnipath","omnipath"
"VTN","ITGB8","omnipath","omnipath"
"VTN","ITGB1","omnipath","omnipath"
"VTN","ITGA2B","omnipath","omnipath"
"VWF","GP1BB","nichenet_verschueren","nichenet_verschueren"
"VWF","GP5","nichenet_verschueren","nichenet_verschueren"
"VWF","GP9","nichenet_verschueren","nichenet_verschueren"
"VWF","ITGAV","nichenet_verschueren","nichenet_verschueren"
"VWF","F8","omnipath","omnipath"
"VWF","ADAMTS13","omnipath","omnipath"
"VWF","ITGA2B","omnipath","omnipath"
"VWF","TNFRSF11B","omnipath","omnipath"
"VWF","GP1BA","omnipath","omnipath"
"VWF","ITGB3","omnipath","omnipath"
"WBP1","CTLA4","nichenet_verschueren","nichenet_verschueren"
"WFIKKN2","IGDCC3","omnipath","omnipath"
"WFIKKN2","IGDCC4","omnipath","omnipath"
"WFIKKN2","PRTG","omnipath","omnipath"
"WIF1","RYK","omnipath","omnipath"
"WNT1","LRP6","omnipath","omnipath"
"WNT1","RYK","omnipath","omnipath"
"WNT1","LRP5","omnipath","omnipath"
"WNT1","FZD8","omnipath","omnipath"
"WNT1","FZD3","omnipath","omnipath"
"WNT1","FZD1","omnipath","omnipath"
"WNT1","ROR2","omnipath","omnipath"
"WNT1","FZD9","omnipath","omnipath"
"WNT10A","LRP6","omnipath","omnipath"
"WNT10A","LRP5","omnipath","omnipath"
"WNT10A","FZD3","omnipath","omnipath"
"WNT10A","FZD1","omnipath","omnipath"
"WNT10A","FZD5","omnipath","omnipath"
"WNT10A","FZD8","omnipath","omnipath"
"WNT10A","FZD10","omnipath","omnipath"
"WNT10A","FZD2","omnipath","omnipath"
"WNT10A","FZD4","omnipath","omnipath"
"WNT10A","FZD6","omnipath","omnipath"
"WNT10A","FZD7","omnipath","omnipath"
"WNT10A","FZD9","omnipath","omnipath"
"WNT10B","FZD5","omnipath","omnipath"
"WNT10B","LRP5","omnipath","omnipath"
"WNT10B","LRP6","omnipath","omnipath"
"WNT10B","FZD2","omnipath","omnipath"
"WNT10B","FZD3","omnipath","omnipath"
"WNT10B","FZD1","omnipath","omnipath"
"WNT10B","FZD7","omnipath","omnipath"
"WNT10B","FZD10","omnipath","omnipath"
"WNT10B","FZD4","omnipath","omnipath"
"WNT10B","FZD6","omnipath","omnipath"
"WNT10B","FZD8","omnipath","omnipath"
"WNT10B","FZD9","omnipath","omnipath"
"WNT11","MUSK","omnipath","omnipath"
"WNT11","FZD6","omnipath","omnipath"
"WNT11","FZD7","omnipath","omnipath"
"WNT11","LRP6","omnipath","omnipath"
"WNT11","FZD3","omnipath","omnipath"
"WNT11","KLRG2","omnipath","omnipath"
"WNT11","FZD8","omnipath","omnipath"
"WNT16","FZD3","omnipath","omnipath"
"WNT16","LRP6","omnipath","omnipath"
"WNT16","FZD6","omnipath","omnipath"
"WNT16","FZD2","omnipath","omnipath"
"WNT16","LRP5","omnipath","omnipath"
"WNT16","FZD1","omnipath","omnipath"
"WNT16","FZD10","omnipath","omnipath"
"WNT16","FZD4","omnipath","omnipath"
"WNT16","FZD5","omnipath","omnipath"
"WNT16","FZD7","omnipath","omnipath"
"WNT16","FZD8","omnipath","omnipath"
"WNT16","FZD9","omnipath","omnipath"
"WNT2","FZD9","omnipath","omnipath"
"WNT2","LRP5","omnipath","omnipath"
"WNT2","LRP6","omnipath","omnipath"
"WNT2","FZD1","omnipath","omnipath"
"WNT2","FZD4","omnipath","omnipath"
"WNT2","FZD7","omnipath","omnipath"
"WNT2","FZD3","omnipath","omnipath"
"WNT2","FZD8","omnipath","omnipath"
"WNT2","FZD5","omnipath","omnipath"
"WNT2","FZD2","omnipath","omnipath"
"WNT2B","LRP5","omnipath","omnipath"
"WNT2B","FZD3","omnipath","omnipath"
"WNT2B","FZD4","omnipath","omnipath"
"WNT2B","FZD7","omnipath","omnipath"
"WNT2B","LRP6","omnipath","omnipath"
"WNT2B","FZD1","omnipath","omnipath"
"WNT2B","FZD10","omnipath","omnipath"
"WNT2B","FZD2","omnipath","omnipath"
"WNT2B","FZD5","omnipath","omnipath"
"WNT2B","FZD6","omnipath","omnipath"
"WNT2B","FZD8","omnipath","omnipath"
"WNT2B","FZD9","omnipath","omnipath"
"WNT3","LRP6","omnipath","omnipath"
"WNT3","RYK","omnipath","omnipath"
"WNT3","ROR2","omnipath","omnipath"
"WNT3","FZD1","omnipath","omnipath"
"WNT3","FZD7","omnipath","omnipath"
"WNT3","FZD8","omnipath","omnipath"
"WNT3A","RYK","omnipath","omnipath"
"WNT3A","FZD6","omnipath","omnipath"
"WNT3A","LRP5","omnipath","omnipath"
"WNT3A","LRP6","omnipath","omnipath"
"WNT3A","FZD2","omnipath","omnipath"
"WNT3A","FZD3","omnipath","omnipath"
"WNT3A","FZD1","omnipath","omnipath"
"WNT3A","FZD8","omnipath","omnipath"
"WNT3A","FZD5","omnipath","omnipath"
"WNT3A","APCDD1","omnipath","omnipath"
"WNT3A","FZD7","omnipath","omnipath"
"WNT3A","LRP1","omnipath","omnipath"
"WNT4","FZD3","omnipath","omnipath"
"WNT4","FZD6","omnipath","omnipath"
"WNT4","LRP5","omnipath","omnipath"
"WNT4","FZD8","omnipath","omnipath"
"WNT4","FZD2","omnipath","omnipath"
"WNT4","SMO","omnipath","omnipath"
"WNT4","NOTCH1","omnipath","omnipath"
"WNT4","FZD1","omnipath","omnipath"
"WNT4","FZD10","omnipath","omnipath"
"WNT4","FZD4","omnipath","omnipath"
"WNT4","FZD5","omnipath","omnipath"
"WNT4","LRP6","omnipath","omnipath"
"WNT4","FZD7","omnipath","omnipath"
"WNT4","FZD9","omnipath","omnipath"
"WNT5A","FZD2","omnipath","omnipath"
"WNT5A","FZD5","omnipath","omnipath"
"WNT5A","ROR2","omnipath","omnipath"
"WNT5A","FZD4","omnipath","omnipath"
"WNT5A","ROR1","omnipath","omnipath"
"WNT5A","FZD6","omnipath","omnipath"
"WNT5A","LRP6","omnipath","omnipath"
"WNT5A","RYK","omnipath","omnipath"
"WNT5A","FZD3","omnipath","omnipath"
"WNT5A","LRP5","omnipath","omnipath"
"WNT5A","FZD1","omnipath","omnipath"
"WNT5A","FZD7","omnipath","omnipath"
"WNT5A","FZD8","omnipath","omnipath"
"WNT5A","MCAM","omnipath","omnipath"
"WNT5B","FZD6","omnipath","omnipath"
"WNT5B","FZD3","omnipath","omnipath"
"WNT5B","KLRG2","omnipath","omnipath"
"WNT5B","FZD2","omnipath","omnipath"
